"COLLISION_ID","NUMBER.OF.PERSONS.KILLED","NUMBER.OF.PERSONS.INJURED"
4497490,0,1
4497346,0,2
4497467,0,1
4497723,0,3
4497466,0,1
4497197,0,2
4497201,0,1
4497885,0,1
4504611,0,1
4544702,0,1
4544746,0,1
4544030,0,2
4545066,0,1
4544692,0,1
4543996,0,2
4544866,0,1
4545037,0,1
4544379,0,1
4544895,0,2
4543946,0,1
4544716,0,1
4544586,0,1
4495508,0,1
4496535,0,2
4496615,0,1
4497170,0,1
4497630,0,1
4497665,0,1
4497373,0,1
4497862,0,1
4497603,0,1
4497783,0,1
4497808,0,1
4497469,0,1
4497636,0,2
4497827,0,2
4497579,0,1
4497788,0,1
4497840,0,2
4497617,0,3
4497835,0,1
4497635,0,1
4497826,0,1
4497910,0,1
4497680,0,1
4497575,0,2
4497839,0,1
4497693,0,1
4544701,0,1
4497719,0,4
4544638,0,1
4544741,0,1
4544662,0,1
4544963,0,1
4544385,0,1
4545145,0,1
4545100,0,1
4543959,0,2
4544430,0,1
4544757,0,1
4544319,0,1
4544431,0,1
4544869,0,1
4544119,0,1
4544750,0,2
4544950,0,1
4544736,0,1
4544892,0,1
4544865,0,1
4545144,0,3
4544850,0,1
4544887,0,1
4544855,0,1
4544388,0,1
4544343,0,1
4544099,0,1
4544082,0,1
4544436,0,1
4544644,0,1
4544814,0,1
4504658,0,2
4504470,0,3
4505083,0,2
4544758,0,2
4544759,0,1
4544932,0,1
4545208,0,1
4544739,0,1
4519601,0,1
4543984,0,3
4519516,0,1
4519229,0,2
4518741,0,1
4519165,0,5
4504670,0,2
4544985,0,1
4519739,0,1
4519161,0,1
4519894,0,1
4519602,0,1
4519686,0,1
4519786,0,1
4519241,0,2
4519134,0,1
4544944,0,1
4519903,0,1
4519284,0,2
4519517,0,2
4519059,0,2
4519162,0,1
4518762,0,1
4519318,0,1
4519563,0,1
4519462,0,1
4519527,0,2
4519069,0,1
4519902,0,1
4519655,0,1
4519904,0,1
4519498,0,1
4519688,0,2
4519417,0,3
4519236,0,1
4519227,0,1
4518764,0,1
4519158,0,1
4518754,0,2
4519068,0,1
4519885,0,3
4519061,0,1
4519797,0,1
4518735,0,1
4518833,0,1
4519110,0,1
4519519,0,1
4519513,0,1
4519537,0,1
4519453,0,1
4519657,0,1
4518953,0,1
4519172,0,1
4504927,0,1
4504807,0,1
4519901,0,1
4519545,0,1
4519760,0,1
4519231,0,3
4518834,0,2
4518822,0,1
4519687,0,1
4519484,0,1
4519351,0,1
4518846,0,1
4518737,0,1
4519887,0,1
4518815,0,1
4518759,0,4
4519250,0,1
4518990,0,1
4519899,0,2
4519787,0,1
4491555,0,2
4497347,0,3
4497459,0,1
4498743,0,1
4498216,0,1
4498070,0,1
4498152,0,1
4498745,0,1
4498290,0,1
4498844,0,2
4498984,0,2
4519073,0,2
4519076,0,1
4498019,0,1
4498007,0,1
4499081,0,1
4499401,0,1
4498210,0,1
4499358,0,2
4498235,0,1
4499132,0,1
4498971,0,1
4498410,0,1
4499387,0,1
4498247,0,3
4499068,0,2
4499328,0,1
4498211,0,1
4499073,0,1
4498725,0,1
4498679,0,1
4499083,0,1
4498708,0,1
4498852,0,1
4498207,0,3
4498661,0,5
4498375,0,1
4499443,0,2
4499052,0,1
4498921,0,1
4498523,0,1
4498748,0,1
4498512,0,1
4498644,0,1
4519362,0,1
4498016,0,1
4498046,0,1
4498241,0,1
4498068,0,1
4498154,0,1
4498719,0,2
4498212,0,1
4498344,0,1
4498058,0,1
4498491,0,2
4498285,0,2
4498476,0,1
4498327,0,1
4498122,0,1
4499053,0,1
4498205,0,1
4498208,0,1
4499070,0,1
4498472,0,1
4519635,0,1
4499163,0,3
4498341,0,1
4498681,0,2
4499054,0,3
4498360,0,1
4499263,0,1
4499319,0,1
4498850,0,4
4498224,0,1
4499048,0,1
4498702,0,1
4498970,0,1
4499441,0,1
4498409,0,1
4498510,0,1
4499133,0,4
4498209,0,1
4498065,0,1
4519906,0,1
4519017,0,2
4544565,0,1
4544678,0,4
4544885,0,1
4544846,0,1
4544877,0,1
4544441,0,1
4545006,0,1
4545031,0,1
4544744,0,1
4544699,0,1
4543985,0,1
4544318,0,1
4543897,0,1
4492177,0,1
4499313,0,2
4499120,0,1
4499208,0,1
4499322,0,1
4499408,0,1
4499005,0,1
4499062,0,1
4499538,0,1
4499154,0,1
4499204,0,1
4499261,0,1
4499693,0,1
4499681,0,1
4499405,0,1
4499277,1,0
4499785,0,1
4499318,0,1
4499490,0,1
4499747,0,1
4499682,0,2
4544740,0,1
4544378,0,1
4544647,0,4
4544694,0,1
4544115,0,1
4544769,0,1
4499532,0,1
4504526,0,1
4504523,0,1
4504632,0,3
4504973,0,1
4504588,0,3
4544872,0,1
4516355,0,4
4522577,0,1
4519510,0,1
4519685,0,1
4519347,0,2
4520125,0,2
4519541,0,1
4519689,0,1
4520189,0,1
4520029,0,1
4519665,0,1
4519530,0,1
4519641,0,1
4520112,0,3
4519486,0,1
4520072,0,5
4519659,0,1
4519598,0,1
4520097,0,1
4520039,0,1
4519644,0,1
4519467,0,1
4519526,0,3
4519987,0,1
4519912,0,1
4519684,0,2
4520031,0,2
4519969,0,1
4520036,0,1
4520042,0,1
4520119,0,3
4519461,0,1
4519393,0,1
4520058,0,1
4500572,0,1
4499489,0,1
4499909,0,1
4499526,0,1
4500230,0,1
4499852,0,1
4499366,0,1
4500537,0,1
4499692,0,1
4499718,0,2
4500192,0,1
4499385,0,1
4499455,0,1
4500194,0,1
4499388,0,1
4499719,0,1
4500011,0,1
4499868,0,1
4499900,0,1
4500241,0,1
4500021,0,1
4499759,0,1
4499771,0,2
4500254,0,1
4500232,0,1
4500221,0,1
4500225,0,1
4500155,0,1
4499939,0,1
4500216,0,1
4500016,0,1
4500141,0,1
4500481,0,1
4499774,0,1
4499820,0,1
4500023,0,1
4499660,0,1
4500040,0,1
4499382,0,1
4499635,0,1
4500233,0,2
4500154,0,1
4499422,0,2
4500253,0,1
4499765,0,1
4499731,0,1
4499938,0,1
4499769,0,1
4499639,0,1
4499825,0,1
4499533,0,1
4500374,0,1
4500152,0,1
4500193,0,1
4499756,0,1
4545029,0,4
4545279,0,1
4544695,0,1
4545305,0,2
4544795,0,1
4544745,0,3
4517607,0,1
4520452,0,1
4522032,0,1
4519662,0,1
4519832,0,1
4519535,0,1
4519831,0,3
4519505,0,1
4520164,0,1
4519647,0,1
4519791,0,2
4520037,0,1
4519627,0,2
4520182,0,1
4504650,0,1
4498706,0,1
4500664,0,1
4500645,0,1
4500262,0,1
4500866,0,2
4500199,0,1
4500654,0,1
4500479,0,1
4500140,0,1
4500644,0,1
4500261,0,5
4500640,0,1
4500156,0,2
4500634,0,1
4500655,0,1
4500449,1,0
4500107,0,1
4500488,0,1
4500242,0,1
4500628,0,1
4500353,0,1
4500666,0,1
4500211,0,1
4500806,0,2
4500823,0,1
4500054,0,1
4500665,0,1
4500650,0,1
4500215,0,1
4500522,0,1
4500201,0,1
4500638,0,1
4500669,0,1
4500288,0,5
4519758,0,1
4519648,0,1
4520399,0,2
4545048,0,1
4544841,0,1
4545380,0,1
4544690,0,2
4545278,0,1
4545283,0,3
4544849,0,3
4545288,0,1
4545281,0,1
4545035,0,1
4545417,0,1
4544847,0,1
4545290,0,2
4545285,0,1
4493484,0,2
4501092,0,1
4500660,0,2
4544883,0,1
4501050,0,1
4500520,0,1
4500567,0,1
4500420,1,4
4501159,0,2
4500589,0,1
4500202,0,3
4500571,0,2
4501096,0,1
4500161,0,2
4501219,0,1
4500418,0,1
4501099,0,1
4500294,0,1
4500504,0,1
4500525,0,1
4522591,0,2
4520087,0,1
4522277,0,2
4520298,0,1
4520191,0,1
4520147,0,1
4520220,0,1
4520135,0,1
4520430,0,1
4520178,0,3
4520441,0,1
4520233,0,1
4520439,0,1
4501423,0,1
4500883,0,1
4501350,0,3
4500837,0,1
4501013,0,1
4500931,0,1
4500838,0,1
4500870,0,1
4501315,0,1
4500884,0,1
4500810,0,1
4500780,0,1
4500835,0,1
4500898,0,1
4501383,0,1
4501106,0,1
4500681,0,2
4500937,0,1
4500862,0,1
4500832,0,1
4500919,0,1
4500714,0,2
4520188,0,1
4520132,0,1
4520749,0,1
4522090,0,1
4522562,0,1
4498861,0,2
4501673,0,1
4501280,0,1
4501382,0,1
4501238,0,1
4501325,0,1
4501464,0,1
4501342,0,2
4501488,0,1
4501323,0,1
4501146,0,1
4501085,0,3
4501239,0,3
4501305,0,1
4501188,0,1
4501603,0,1
4501015,0,1
4501150,0,1
4501330,0,2
4501381,0,1
4501216,0,1
4501257,0,1
4501252,0,1
4501212,0,1
4501102,0,1
4501356,0,1
4501348,0,1
4501121,0,1
4501327,0,1
4501215,0,1
4501077,0,1
4501152,0,1
4501190,0,1
4501182,0,1
4501598,0,1
4545689,0,1
4516752,0,1
4520436,0,1
4520716,0,1
4520819,0,1
4520804,0,1
4520971,0,2
4520547,0,3
4520962,0,1
4520320,0,1
4520913,0,2
4520903,0,1
4520885,0,2
4520398,0,1
4520801,0,1
4520886,0,1
4520816,0,1
4520960,0,2
4520820,0,2
4520519,0,1
4520618,0,1
4520851,0,1
4520434,0,1
4520900,0,4
4545000,0,1
4545045,0,1
4545516,0,1
4545438,0,1
4545539,0,1
4545105,0,1
4544854,0,1
4545621,0,1
4545039,0,2
4544900,1,0
4545656,0,1
4545099,0,1
4545686,0,1
4545032,0,1
4545682,0,1
4545545,0,1
4545211,0,1
4545655,0,1
4502444,0,1
4502539,0,1
4501434,0,1
4502452,0,1
4502421,0,2
4501896,0,1
4502265,0,1
4502134,0,1
4501548,0,1
4501614,0,3
4501351,0,1
4502368,0,1
4501334,0,1
4501613,0,1
4502363,0,2
4502114,0,2
4501717,0,1
4502445,0,1
4501951,0,1
4501450,0,1
4501530,0,1
4501852,0,1
4501895,0,1
4502266,0,1
4501726,0,1
4502450,0,1
4502356,0,1
4501674,0,1
4502239,0,1
4502107,0,1
4502152,0,2
4502247,0,1
4502120,0,1
4502045,0,1
4502365,0,1
4501333,0,1
4501527,0,1
4502086,0,1
4502467,0,1
4501742,0,2
4501420,0,1
4501332,0,2
4502504,0,1
4501447,0,1
4502078,0,1
4502159,0,1
4502447,0,1
4502151,0,1
4502003,0,4
4501648,0,1
4502443,0,1
4501553,0,1
4502331,0,1
4501601,0,1
4502109,0,1
4502329,0,1
4502221,0,2
4502155,0,1
4501599,0,1
4502154,0,1
